category,unicode,name,browser
Lo,U+A0DD,YI SYLLABLE FUR,ꃝ
Lo,U+A0DE,YI SYLLABLE FYT,ꃞ
Lo,U+A0DF,YI SYLLABLE FYX,ꃟ
Lo,U+A0E0,YI SYLLABLE FY,ꃠ
Lo,U+A0E1,YI SYLLABLE FYP,ꃡ
Lo,U+A0E2,YI SYLLABLE VIT,ꃢ
Lo,U+A0E3,YI SYLLABLE VIX,ꃣ
Lo,U+A0E4,YI SYLLABLE VI,ꃤ
Lo,U+A0E5,YI SYLLABLE VIP,ꃥ
Lo,U+A0E6,YI SYLLABLE VIET,ꃦ
Lo,U+A0E7,YI SYLLABLE VIEX,ꃧ
Lo,U+A0E8,YI SYLLABLE VIE,ꃨ
Lo,U+A0E9,YI SYLLABLE VIEP,ꃩ
Lo,U+A0EA,YI SYLLABLE VAT,ꃪ
Lo,U+A0EB,YI SYLLABLE VAX,ꃫ
Lo,U+A0EC,YI SYLLABLE VA,ꃬ
Lo,U+A0ED,YI SYLLABLE VAP,ꃭ
Lo,U+A0EE,YI SYLLABLE VOT,ꃮ
Lo,U+A0EF,YI SYLLABLE VOX,ꃯ
Lo,U+A0F0,YI SYLLABLE VO,ꃰ
Lo,U+A0F1,YI SYLLABLE VOP,ꃱ
Lo,U+A0F2,YI SYLLABLE VEX,ꃲ
Lo,U+A0F3,YI SYLLABLE VEP,ꃳ
Lo,U+A0F4,YI SYLLABLE VUT,ꃴ
Lo,U+A0F5,YI SYLLABLE VUX,ꃵ
Lo,U+A0F6,YI SYLLABLE VU,ꃶ
Lo,U+A0F7,YI SYLLABLE VUP,ꃷ
Lo,U+A0F8,YI SYLLABLE VURX,ꃸ
Lo,U+A0F9,YI SYLLABLE VUR,ꃹ
Lo,U+A0FA,YI SYLLABLE VYT,ꃺ
Lo,U+A0FB,YI SYLLABLE VYX,ꃻ
Lo,U+A0FC,YI SYLLABLE VY,ꃼ
Lo,U+A0FD,YI SYLLABLE VYP,ꃽ
Lo,U+A0FE,YI SYLLABLE VYRX,ꃾ
Lo,U+A0FF,YI SYLLABLE VYR,ꃿ
Lo,U+A100,YI SYLLABLE DIT,ꄀ
Lo,U+A101,YI SYLLABLE DIX,ꄁ
Lo,U+A102,YI SYLLABLE DI,ꄂ
Lo,U+A103,YI SYLLABLE DIP,ꄃ
Lo,U+A104,YI SYLLABLE DIEX,ꄄ
Lo,U+A105,YI SYLLABLE DIE,ꄅ
Lo,U+A106,YI SYLLABLE DIEP,ꄆ
Lo,U+A107,YI SYLLABLE DAT,ꄇ
Lo,U+A108,YI SYLLABLE DAX,ꄈ
Lo,U+A109,YI SYLLABLE DA,ꄉ
Lo,U+A10A,YI SYLLABLE DAP,ꄊ
Lo,U+A10B,YI SYLLABLE DUOX,ꄋ
Lo,U+A10C,YI SYLLABLE DUO,ꄌ
Lo,U+A10D,YI SYLLABLE DOT,ꄍ
Lo,U+A10E,YI SYLLABLE DOX,ꄎ
Lo,U+A10F,YI SYLLABLE DO,ꄏ
Lo,U+A110,YI SYLLABLE DOP,ꄐ
Lo,U+A111,YI SYLLABLE DEX,ꄑ
Lo,U+A112,YI SYLLABLE DE,ꄒ
Lo,U+A113,YI SYLLABLE DEP,ꄓ
Lo,U+A114,YI SYLLABLE DUT,ꄔ
Lo,U+A115,YI SYLLABLE DUX,ꄕ
Lo,U+A116,YI SYLLABLE DU,ꄖ
Lo,U+A117,YI SYLLABLE DUP,ꄗ
Lo,U+A118,YI SYLLABLE DURX,ꄘ
Lo,U+A119,YI SYLLABLE DUR,ꄙ
Lo,U+A11A,YI SYLLABLE TIT,ꄚ
Lo,U+A11B,YI SYLLABLE TIX,ꄛ
Lo,U+A11C,YI SYLLABLE TI,ꄜ
Lo,U+A11D,YI SYLLABLE TIP,ꄝ
Lo,U+A11E,YI SYLLABLE TIEX,ꄞ
Lo,U+A11F,YI SYLLABLE TIE,ꄟ
Lo,U+A120,YI SYLLABLE TIEP,ꄠ
Lo,U+A121,YI SYLLABLE TAT,ꄡ
Lo,U+A122,YI SYLLABLE TAX,ꄢ
Lo,U+A123,YI SYLLABLE TA,ꄣ
Lo,U+A124,YI SYLLABLE TAP,ꄤ
Lo,U+A125,YI SYLLABLE TUOT,ꄥ
Lo,U+A126,YI SYLLABLE TUOX,ꄦ
Lo,U+A127,YI SYLLABLE TUO,ꄧ
Lo,U+A128,YI SYLLABLE TUOP,ꄨ
Lo,U+A129,YI SYLLABLE TOT,ꄩ
Lo,U+A12A,YI SYLLABLE TOX,ꄪ
Lo,U+A12B,YI SYLLABLE TO,ꄫ
Lo,U+A12C,YI SYLLABLE TOP,ꄬ
Lo,U+A12D,YI SYLLABLE TEX,ꄭ
Lo,U+A12E,YI SYLLABLE TE,ꄮ
Lo,U+A12F,YI SYLLABLE TEP,ꄯ
Lo,U+A130,YI SYLLABLE TUT,ꄰ
Lo,U+A131,YI SYLLABLE TUX,ꄱ
Lo,U+A132,YI SYLLABLE TU,ꄲ
Lo,U+A133,YI SYLLABLE TUP,ꄳ
Lo,U+A134,YI SYLLABLE TURX,ꄴ
Lo,U+A135,YI SYLLABLE TUR,ꄵ
Lo,U+A136,YI SYLLABLE DDIT,ꄶ
Lo,U+A137,YI SYLLABLE DDIX,ꄷ
Lo,U+A138,YI SYLLABLE DDI,ꄸ
Lo,U+A139,YI SYLLABLE DDIP,ꄹ
Lo,U+A13A,YI SYLLABLE DDIEX,ꄺ
Lo,U+A13B,YI SYLLABLE DDIE,ꄻ
Lo,U+A13C,YI SYLLABLE DDIEP,ꄼ
Lo,U+A13D,YI SYLLABLE DDAT,ꄽ
Lo,U+A13E,YI SYLLABLE DDAX,ꄾ
Lo,U+A13F,YI SYLLABLE DDA,ꄿ
Lo,U+A140,YI SYLLABLE DDAP,ꅀ
Lo,U+A141,YI SYLLABLE DDUOX,ꅁ
Lo,U+A142,YI SYLLABLE DDUO,ꅂ
Lo,U+A143,YI SYLLABLE DDUOP,ꅃ
Lo,U+A144,YI SYLLABLE DDOT,ꅄ
Lo,U+A145,YI SYLLABLE DDOX,ꅅ
Lo,U+A146,YI SYLLABLE DDO,ꅆ
Lo,U+A147,YI SYLLABLE DDOP,ꅇ
Lo,U+A148,YI SYLLABLE DDEX,ꅈ
Lo,U+A149,YI SYLLABLE DDE,ꅉ
Lo,U+A14A,YI SYLLABLE DDEP,ꅊ
Lo,U+A14B,YI SYLLABLE DDUT,ꅋ
Lo,U+A14C,YI SYLLABLE DDUX,ꅌ
Lo,U+A14D,YI SYLLABLE DDU,ꅍ
Lo,U+A14E,YI SYLLABLE DDUP,ꅎ
Lo,U+A14F,YI SYLLABLE DDURX,ꅏ
Lo,U+A150,YI SYLLABLE DDUR,ꅐ
Lo,U+A151,YI SYLLABLE NDIT,ꅑ
Lo,U+A152,YI SYLLABLE NDIX,ꅒ
Lo,U+A153,YI SYLLABLE NDI,ꅓ
Lo,U+A154,YI SYLLABLE NDIP,ꅔ
Lo,U+A155,YI SYLLABLE NDIEX,ꅕ
Lo,U+A156,YI SYLLABLE NDIE,ꅖ
Lo,U+A157,YI SYLLABLE NDAT,ꅗ
Lo,U+A158,YI SYLLABLE NDAX,ꅘ
Lo,U+A159,YI SYLLABLE NDA,ꅙ
Lo,U+A15A,YI SYLLABLE NDAP,ꅚ
Lo,U+A15B,YI SYLLABLE NDOT,ꅛ
Lo,U+A15C,YI SYLLABLE NDOX,ꅜ
Lo,U+A15D,YI SYLLABLE NDO,ꅝ
Lo,U+A15E,YI SYLLABLE NDOP,ꅞ
Lo,U+A15F,YI SYLLABLE NDEX,ꅟ
Lo,U+A160,YI SYLLABLE NDE,ꅠ
Lo,U+A161,YI SYLLABLE NDEP,ꅡ
Lo,U+A162,YI SYLLABLE NDUT,ꅢ
Lo,U+A163,YI SYLLABLE NDUX,ꅣ
Lo,U+A164,YI SYLLABLE NDU,ꅤ
Lo,U+A165,YI SYLLABLE NDUP,ꅥ
Lo,U+A166,YI SYLLABLE NDURX,ꅦ
Lo,U+A167,YI SYLLABLE NDUR,ꅧ
Lo,U+A168,YI SYLLABLE HNIT,ꅨ
Lo,U+A169,YI SYLLABLE HNIX,ꅩ
Lo,U+A16A,YI SYLLABLE HNI,ꅪ
Lo,U+A16B,YI SYLLABLE HNIP,ꅫ
Lo,U+A16C,YI SYLLABLE HNIET,ꅬ
Lo,U+A16D,YI SYLLABLE HNIEX,ꅭ
Lo,U+A16E,YI SYLLABLE HNIE,ꅮ
Lo,U+A16F,YI SYLLABLE HNIEP,ꅯ
Lo,U+A170,YI SYLLABLE HNAT,ꅰ
Lo,U+A171,YI SYLLABLE HNAX,ꅱ
Lo,U+A172,YI SYLLABLE HNA,ꅲ
Lo,U+A173,YI SYLLABLE HNAP,ꅳ
Lo,U+A174,YI SYLLABLE HNUOX,ꅴ
Lo,U+A175,YI SYLLABLE HNUO,ꅵ
Lo,U+A176,YI SYLLABLE HNOT,ꅶ
Lo,U+A177,YI SYLLABLE HNOX,ꅷ
Lo,U+A178,YI SYLLABLE HNOP,ꅸ
Lo,U+A179,YI SYLLABLE HNEX,ꅹ
Lo,U+A17A,YI SYLLABLE HNE,ꅺ
Lo,U+A17B,YI SYLLABLE HNEP,ꅻ
Lo,U+A17C,YI SYLLABLE HNUT,ꅼ
Lo,U+A17D,YI SYLLABLE NIT,ꅽ
Lo,U+A17E,YI SYLLABLE NIX,ꅾ
Lo,U+A17F,YI SYLLABLE NI,ꅿ
Lo,U+A180,YI SYLLABLE NIP,ꆀ
Lo,U+A181,YI SYLLABLE NIEX,ꆁ
Lo,U+A182,YI SYLLABLE NIE,ꆂ
Lo,U+A183,YI SYLLABLE NIEP,ꆃ
Lo,U+A184,YI SYLLABLE NAX,ꆄ
Lo,U+A185,YI SYLLABLE NA,ꆅ
Lo,U+A186,YI SYLLABLE NAP,ꆆ
Lo,U+A187,YI SYLLABLE NUOX,ꆇ
Lo,U+A188,YI SYLLABLE NUO,ꆈ
Lo,U+A189,YI SYLLABLE NUOP,ꆉ
Lo,U+A18A,YI SYLLABLE NOT,ꆊ
Lo,U+A18B,YI SYLLABLE NOX,ꆋ
Lo,U+A18C,YI SYLLABLE NO,ꆌ
Lo,U+A18D,YI SYLLABLE NOP,ꆍ
Lo,U+A18E,YI SYLLABLE NEX,ꆎ
Lo,U+A18F,YI SYLLABLE NE,ꆏ
Lo,U+A190,YI SYLLABLE NEP,ꆐ
Lo,U+A191,YI SYLLABLE NUT,ꆑ
Lo,U+A192,YI SYLLABLE NUX,ꆒ
Lo,U+A193,YI SYLLABLE NU,ꆓ
Lo,U+A194,YI SYLLABLE NUP,ꆔ
Lo,U+A195,YI SYLLABLE NURX,ꆕ
Lo,U+A196,YI SYLLABLE NUR,ꆖ
Lo,U+A197,YI SYLLABLE HLIT,ꆗ
Lo,U+A198,YI SYLLABLE HLIX,ꆘ
Lo,U+A199,YI SYLLABLE HLI,ꆙ
Lo,U+A19A,YI SYLLABLE HLIP,ꆚ
Lo,U+A19B,YI SYLLABLE HLIEX,ꆛ
Lo,U+A19C,YI SYLLABLE HLIE,ꆜ
Lo,U+A19D,YI SYLLABLE HLIEP,ꆝ
Lo,U+A19E,YI SYLLABLE HLAT,ꆞ
Lo,U+A19F,YI SYLLABLE HLAX,ꆟ
Lo,U+A1A0,YI SYLLABLE HLA,ꆠ
Lo,U+A1A1,YI SYLLABLE HLAP,ꆡ
Lo,U+A1A2,YI SYLLABLE HLUOX,ꆢ
Lo,U+A1A3,YI SYLLABLE HLUO,ꆣ
Lo,U+A1A4,YI SYLLABLE HLUOP,ꆤ
Lo,U+A1A5,YI SYLLABLE HLOX,ꆥ
Lo,U+A1A6,YI SYLLABLE HLO,ꆦ
Lo,U+A1A7,YI SYLLABLE HLOP,ꆧ
Lo,U+A1A8,YI SYLLABLE HLEX,ꆨ
Lo,U+A1A9,YI SYLLABLE HLE,ꆩ
Lo,U+A1AA,YI SYLLABLE HLEP,ꆪ
Lo,U+A1AB,YI SYLLABLE HLUT,ꆫ
Lo,U+A1AC,YI SYLLABLE HLUX,ꆬ
Lo,U+A1AD,YI SYLLABLE HLU,ꆭ
Lo,U+A1AE,YI SYLLABLE HLUP,ꆮ
Lo,U+A1AF,YI SYLLABLE HLURX,ꆯ
Lo,U+A1B0,YI SYLLABLE HLUR,ꆰ
Lo,U+A1B1,YI SYLLABLE HLYT,ꆱ
Lo,U+A1B2,YI SYLLABLE HLYX,ꆲ
Lo,U+A1B3,YI SYLLABLE HLY,ꆳ
Lo,U+A1B4,YI SYLLABLE HLYP,ꆴ
Lo,U+A1B5,YI SYLLABLE HLYRX,ꆵ
Lo,U+A1B6,YI SYLLABLE HLYR,ꆶ
Lo,U+A1B7,YI SYLLABLE LIT,ꆷ
Lo,U+A1B8,YI SYLLABLE LIX,ꆸ
Lo,U+A1B9,YI SYLLABLE LI,ꆹ
Lo,U+A1BA,YI SYLLABLE LIP,ꆺ
Lo,U+A1BB,YI SYLLABLE LIET,ꆻ
Lo,U+A1BC,YI SYLLABLE LIEX,ꆼ
Lo,U+A1BD,YI SYLLABLE LIE,ꆽ
Lo,U+A1BE,YI SYLLABLE LIEP,ꆾ
Lo,U+A1BF,YI SYLLABLE LAT,ꆿ
Lo,U+A1C0,YI SYLLABLE LAX,ꇀ
Lo,U+A1C1,YI SYLLABLE LA,ꇁ
Lo,U+A1C2,YI SYLLABLE LAP,ꇂ
Lo,U+A1C3,YI SYLLABLE LUOT,ꇃ
Lo,U+A1C4,YI SYLLABLE LUOX,ꇄ
Lo,U+A1C5,YI SYLLABLE LUO,ꇅ
Lo,U+A1C6,YI SYLLABLE LUOP,ꇆ
Lo,U+A1C7,YI SYLLABLE LOT,ꇇ
Lo,U+A1C8,YI SYLLABLE LOX,ꇈ
Lo,U+A1C9,YI SYLLABLE LO,ꇉ
Lo,U+A1CA,YI SYLLABLE LOP,ꇊ
Lo,U+A1CB,YI SYLLABLE LEX,ꇋ
Lo,U+A1CC,YI SYLLABLE LE,ꇌ
Lo,U+A1CD,YI SYLLABLE LEP,ꇍ
Lo,U+A1CE,YI SYLLABLE LUT,ꇎ
Lo,U+A1CF,YI SYLLABLE LUX,ꇏ
Lo,U+A1D0,YI SYLLABLE LU,ꇐ
Lo,U+A1D1,YI SYLLABLE LUP,ꇑ
Lo,U+A1D2,YI SYLLABLE LURX,ꇒ
Lo,U+A1D3,YI SYLLABLE LUR,ꇓ
Lo,U+A1D4,YI SYLLABLE LYT,ꇔ
Lo,U+A1D5,YI SYLLABLE LYX,ꇕ
Lo,U+A1D6,YI SYLLABLE LY,ꇖ
Lo,U+A1D7,YI SYLLABLE LYP,ꇗ
Lo,U+A1D8,YI SYLLABLE LYRX,ꇘ
Lo,U+A1D9,YI SYLLABLE LYR,ꇙ
Lo,U+A1DA,YI SYLLABLE GIT,ꇚ
Lo,U+A1DB,YI SYLLABLE GIX,ꇛ
Lo,U+A1DC,YI SYLLABLE GI,ꇜ
Lo,U+A1DD,YI SYLLABLE GIP,ꇝ
Lo,U+A1DE,YI SYLLABLE GIET,ꇞ
Lo,U+A1DF,YI SYLLABLE GIEX,ꇟ
Lo,U+A1E0,YI SYLLABLE GIE,ꇠ
Lo,U+A1E1,YI SYLLABLE GIEP,ꇡ
Lo,U+A1E2,YI SYLLABLE GAT,ꇢ
Lo,U+A1E3,YI SYLLABLE GAX,ꇣ
Lo,U+A1E4,YI SYLLABLE GA,ꇤ
Lo,U+A1E5,YI SYLLABLE GAP,ꇥ
Lo,U+A1E6,YI SYLLABLE GUOT,ꇦ
Lo,U+A1E7,YI SYLLABLE GUOX,ꇧ
Lo,U+A1E8,YI SYLLABLE GUO,ꇨ
Lo,U+A1E9,YI SYLLABLE GUOP,ꇩ
Lo,U+A1EA,YI SYLLABLE GOT,ꇪ
Lo,U+A1EB,YI SYLLABLE GOX,ꇫ
Lo,U+A1EC,YI SYLLABLE GO,ꇬ
Lo,U+A1ED,YI SYLLABLE GOP,ꇭ
Lo,U+A1EE,YI SYLLABLE GET,ꇮ
Lo,U+A1EF,YI SYLLABLE GEX,ꇯ
Lo,U+A1F0,YI SYLLABLE GE,ꇰ
Lo,U+A1F1,YI SYLLABLE GEP,ꇱ
Lo,U+A1F2,YI SYLLABLE GUT,ꇲ
Lo,U+A1F3,YI SYLLABLE GUX,ꇳ
Lo,U+A1F4,YI SYLLABLE GU,ꇴ
Lo,U+A1F5,YI SYLLABLE GUP,ꇵ
Lo,U+A1F6,YI SYLLABLE GURX,ꇶ
Lo,U+A1F7,YI SYLLABLE GUR,ꇷ
Lo,U+A1F8,YI SYLLABLE KIT,ꇸ
Lo,U+A1F9,YI SYLLABLE KIX,ꇹ
Lo,U+A1FA,YI SYLLABLE KI,ꇺ
Lo,U+A1FB,YI SYLLABLE KIP,ꇻ
Lo,U+A1FC,YI SYLLABLE KIEX,ꇼ
Lo,U+A1FD,YI SYLLABLE KIE,ꇽ
Lo,U+A1FE,YI SYLLABLE KIEP,ꇾ
Lo,U+A1FF,YI SYLLABLE KAT,ꇿ
Lo,U+A200,YI SYLLABLE KAX,ꈀ
Lo,U+A201,YI SYLLABLE KA,ꈁ
Lo,U+A202,YI SYLLABLE KAP,ꈂ
Lo,U+A203,YI SYLLABLE KUOX,ꈃ
Lo,U+A204,YI SYLLABLE KUO,ꈄ
Lo,U+A205,YI SYLLABLE KUOP,ꈅ
Lo,U+A206,YI SYLLABLE KOT,ꈆ
Lo,U+A207,YI SYLLABLE KOX,ꈇ
Lo,U+A208,YI SYLLABLE KO,ꈈ
Lo,U+A209,YI SYLLABLE KOP,ꈉ
Lo,U+A20A,YI SYLLABLE KET,ꈊ
Lo,U+A20B,YI SYLLABLE KEX,ꈋ
Lo,U+A20C,YI SYLLABLE KE,ꈌ
Lo,U+A20D,YI SYLLABLE KEP,ꈍ
Lo,U+A20E,YI SYLLABLE KUT,ꈎ
Lo,U+A20F,YI SYLLABLE KUX,ꈏ
Lo,U+A210,YI SYLLABLE KU,ꈐ
Lo,U+A211,YI SYLLABLE KUP,ꈑ
Lo,U+A212,YI SYLLABLE KURX,ꈒ
Lo,U+A213,YI SYLLABLE KUR,ꈓ
Lo,U+A214,YI SYLLABLE GGIT,ꈔ
Lo,U+A215,YI SYLLABLE GGIX,ꈕ
Lo,U+A216,YI SYLLABLE GGI,ꈖ
Lo,U+A217,YI SYLLABLE GGIEX,ꈗ
Lo,U+A218,YI SYLLABLE GGIE,ꈘ
Lo,U+A219,YI SYLLABLE GGIEP,ꈙ
Lo,U+A21A,YI SYLLABLE GGAT,ꈚ
Lo,U+A21B,YI SYLLABLE GGAX,ꈛ
Lo,U+A21C,YI SYLLABLE GGA,ꈜ
Lo,U+A21D,YI SYLLABLE GGAP,ꈝ
Lo,U+A21E,YI SYLLABLE GGUOT,ꈞ
Lo,U+A21F,YI SYLLABLE GGUOX,ꈟ
Lo,U+A220,YI SYLLABLE GGUO,ꈠ
Lo,U+A221,YI SYLLABLE GGUOP,ꈡ
Lo,U+A222,YI SYLLABLE GGOT,ꈢ
Lo,U+A223,YI SYLLABLE GGOX,ꈣ
Lo,U+A224,YI SYLLABLE GGO,ꈤ
Lo,U+A225,YI SYLLABLE GGOP,ꈥ
Lo,U+A226,YI SYLLABLE GGET,ꈦ
Lo,U+A227,YI SYLLABLE GGEX,ꈧ
Lo,U+A228,YI SYLLABLE GGE,ꈨ
Lo,U+A229,YI SYLLABLE GGEP,ꈩ
Lo,U+A22A,YI SYLLABLE GGUT,ꈪ
Lo,U+A22B,YI SYLLABLE GGUX,ꈫ
Lo,U+A22C,YI SYLLABLE GGU,ꈬ
Lo,U+A22D,YI SYLLABLE GGUP,ꈭ
Lo,U+A22E,YI SYLLABLE GGURX,ꈮ
Lo,U+A22F,YI SYLLABLE GGUR,ꈯ
Lo,U+A230,YI SYLLABLE MGIEX,ꈰ
Lo,U+A231,YI SYLLABLE MGIE,ꈱ
Lo,U+A232,YI SYLLABLE MGAT,ꈲ
Lo,U+A233,YI SYLLABLE MGAX,ꈳ
Lo,U+A234,YI SYLLABLE MGA,ꈴ
Lo,U+A235,YI SYLLABLE MGAP,ꈵ
Lo,U+A236,YI SYLLABLE MGUOX,ꈶ
Lo,U+A237,YI SYLLABLE MGUO,ꈷ
Lo,U+A238,YI SYLLABLE MGUOP,ꈸ
Lo,U+A239,YI SYLLABLE MGOT,ꈹ
Lo,U+A23A,YI SYLLABLE MGOX,ꈺ
Lo,U+A23B,YI SYLLABLE MGO,ꈻ
Lo,U+A23C,YI SYLLABLE MGOP,ꈼ
Lo,U+A23D,YI SYLLABLE MGEX,ꈽ
Lo,U+A23E,YI SYLLABLE MGE,ꈾ
Lo,U+A23F,YI SYLLABLE MGEP,ꈿ
Lo,U+A240,YI SYLLABLE MGUT,ꉀ
Lo,U+A241,YI SYLLABLE MGUX,ꉁ
Lo,U+A242,YI SYLLABLE MGU,ꉂ
Lo,U+A243,YI SYLLABLE MGUP,ꉃ
Lo,U+A244,YI SYLLABLE MGURX,ꉄ
Lo,U+A245,YI SYLLABLE MGUR,ꉅ
Lo,U+A246,YI SYLLABLE HXIT,ꉆ
Lo,U+A247,YI SYLLABLE HXIX,ꉇ
Lo,U+A248,YI SYLLABLE HXI,ꉈ
Lo,U+A249,YI SYLLABLE HXIP,ꉉ
Lo,U+A24A,YI SYLLABLE HXIET,ꉊ
Lo,U+A24B,YI SYLLABLE HXIEX,ꉋ
Lo,U+A24C,YI SYLLABLE HXIE,ꉌ
Lo,U+A24D,YI SYLLABLE HXIEP,ꉍ
Lo,U+A24E,YI SYLLABLE HXAT,ꉎ
Lo,U+A24F,YI SYLLABLE HXAX,ꉏ
Lo,U+A250,YI SYLLABLE HXA,ꉐ
Lo,U+A251,YI SYLLABLE HXAP,ꉑ
Lo,U+A252,YI SYLLABLE HXUOT,ꉒ
Lo,U+A253,YI SYLLABLE HXUOX,ꉓ
Lo,U+A254,YI SYLLABLE HXUO,ꉔ
Lo,U+A255,YI SYLLABLE HXUOP,ꉕ
Lo,U+A256,YI SYLLABLE HXOT,ꉖ
Lo,U+A257,YI SYLLABLE HXOX,ꉗ
Lo,U+A258,YI SYLLABLE HXO,ꉘ
Lo,U+A259,YI SYLLABLE HXOP,ꉙ
Lo,U+A25A,YI SYLLABLE HXEX,ꉚ
Lo,U+A25B,YI SYLLABLE HXE,ꉛ
Lo,U+A25C,YI SYLLABLE HXEP,ꉜ
Lo,U+A25D,YI SYLLABLE NGIEX,ꉝ
Lo,U+A25E,YI SYLLABLE NGIE,ꉞ
Lo,U+A25F,YI SYLLABLE NGIEP,ꉟ
Lo,U+A260,YI SYLLABLE NGAT,ꉠ
Lo,U+A261,YI SYLLABLE NGAX,ꉡ
Lo,U+A262,YI SYLLABLE NGA,ꉢ
Lo,U+A263,YI SYLLABLE NGAP,ꉣ
Lo,U+A264,YI SYLLABLE NGUOT,ꉤ
Lo,U+A265,YI SYLLABLE NGUOX,ꉥ
Lo,U+A266,YI SYLLABLE NGUO,ꉦ
Lo,U+A267,YI SYLLABLE NGOT,ꉧ
Lo,U+A268,YI SYLLABLE NGOX,ꉨ
Lo,U+A269,YI SYLLABLE NGO,ꉩ
Lo,U+A26A,YI SYLLABLE NGOP,ꉪ
Lo,U+A26B,YI SYLLABLE NGEX,ꉫ
Lo,U+A26C,YI SYLLABLE NGE,ꉬ
Lo,U+A26D,YI SYLLABLE NGEP,ꉭ
Lo,U+A26E,YI SYLLABLE HIT,ꉮ
Lo,U+A26F,YI SYLLABLE HIEX,ꉯ
Lo,U+A270,YI SYLLABLE HIE,ꉰ
Lo,U+A271,YI SYLLABLE HAT,ꉱ
Lo,U+A272,YI SYLLABLE HAX,ꉲ
Lo,U+A273,YI SYLLABLE HA,ꉳ
Lo,U+A274,YI SYLLABLE HAP,ꉴ
Lo,U+A275,YI SYLLABLE HUOT,ꉵ
Lo,U+A276,YI SYLLABLE HUOX,ꉶ
Lo,U+A277,YI SYLLABLE HUO,ꉷ
Lo,U+A278,YI SYLLABLE HUOP,ꉸ
Lo,U+A279,YI SYLLABLE HOT,ꉹ
Lo,U+A27A,YI SYLLABLE HOX,ꉺ
Lo,U+A27B,YI SYLLABLE HO,ꉻ
Lo,U+A27C,YI SYLLABLE HOP,ꉼ
Lo,U+A27D,YI SYLLABLE HEX,ꉽ
Lo,U+A27E,YI SYLLABLE HE,ꉾ
Lo,U+A27F,YI SYLLABLE HEP,ꉿ
Lo,U+A280,YI SYLLABLE WAT,ꊀ
Lo,U+A281,YI SYLLABLE WAX,ꊁ
Lo,U+A282,YI SYLLABLE WA,ꊂ
Lo,U+A283,YI SYLLABLE WAP,ꊃ
Lo,U+A284,YI SYLLABLE WUOX,ꊄ
Lo,U+A285,YI SYLLABLE WUO,ꊅ
Lo,U+A286,YI SYLLABLE WUOP,ꊆ
Lo,U+A287,YI SYLLABLE WOX,ꊇ
Lo,U+A288,YI SYLLABLE WO,ꊈ
Lo,U+A289,YI SYLLABLE WOP,ꊉ
Lo,U+A28A,YI SYLLABLE WEX,ꊊ
Lo,U+A28B,YI SYLLABLE WE,ꊋ
Lo,U+A28C,YI SYLLABLE WEP,ꊌ
Lo,U+A28D,YI SYLLABLE ZIT,ꊍ
Lo,U+A28E,YI SYLLABLE ZIX,ꊎ
Lo,U+A28F,YI SYLLABLE ZI,ꊏ
Lo,U+A290,YI SYLLABLE ZIP,ꊐ
Lo,U+A291,YI SYLLABLE ZIEX,ꊑ
Lo,U+A292,YI SYLLABLE ZIE,ꊒ
Lo,U+A293,YI SYLLABLE ZIEP,ꊓ
Lo,U+A294,YI SYLLABLE ZAT,ꊔ
Lo,U+A295,YI SYLLABLE ZAX,ꊕ
Lo,U+A296,YI SYLLABLE ZA,ꊖ
Lo,U+A297,YI SYLLABLE ZAP,ꊗ
Lo,U+A298,YI SYLLABLE ZUOX,ꊘ
Lo,U+A299,YI SYLLABLE ZUO,ꊙ
Lo,U+A29A,YI SYLLABLE ZUOP,ꊚ
Lo,U+A29B,YI SYLLABLE ZOT,ꊛ
Lo,U+A29C,YI SYLLABLE ZOX,ꊜ
Lo,U+A29D,YI SYLLABLE ZO,ꊝ
Lo,U+A29E,YI SYLLABLE ZOP,ꊞ
Lo,U+A29F,YI SYLLABLE ZEX,ꊟ
Lo,U+A2A0,YI SYLLABLE ZE,ꊠ
Lo,U+A2A1,YI SYLLABLE ZEP,ꊡ
Lo,U+A2A2,YI SYLLABLE ZUT,ꊢ
Lo,U+A2A3,YI SYLLABLE ZUX,ꊣ
Lo,U+A2A4,YI SYLLABLE ZU,ꊤ
Lo,U+A2A5,YI SYLLABLE ZUP,ꊥ
Lo,U+A2A6,YI SYLLABLE ZURX,ꊦ
Lo,U+A2A7,YI SYLLABLE ZUR,ꊧ
Lo,U+A2A8,YI SYLLABLE ZYT,ꊨ
Lo,U+A2A9,YI SYLLABLE ZYX,ꊩ
Lo,U+A2AA,YI SYLLABLE ZY,ꊪ
Lo,U+A2AB,YI SYLLABLE ZYP,ꊫ
Lo,U+A2AC,YI SYLLABLE ZYRX,ꊬ
Lo,U+A2AD,YI SYLLABLE ZYR,ꊭ
Lo,U+A2AE,YI SYLLABLE CIT,ꊮ
Lo,U+A2AF,YI SYLLABLE CIX,ꊯ
Lo,U+A2B0,YI SYLLABLE CI,ꊰ
Lo,U+A2B1,YI SYLLABLE CIP,ꊱ
Lo,U+A2B2,YI SYLLABLE CIET,ꊲ
Lo,U+A2B3,YI SYLLABLE CIEX,ꊳ
Lo,U+A2B4,YI SYLLABLE CIE,ꊴ
Lo,U+A2B5,YI SYLLABLE CIEP,ꊵ
Lo,U+A2B6,YI SYLLABLE CAT,ꊶ
Lo,U+A2B7,YI SYLLABLE CAX,ꊷ
Lo,U+A2B8,YI SYLLABLE CA,ꊸ
